Date,Country,City,Specie,count,min,max,median,variance,IAQI_CO,IAQI_SO2,IAQI_NO2,IAQI_O3,IAQI_PM25,IAQI_PM10
2022/2/10,CN,Lanzhou,pm10,69,41,85,68,1397.64,0,59,85,34,92,59
2022/2/10,CN,Lanzhou,pm25,71,95,174,154,3812.78,0,101,137,95,204,102
2022/2/10,CN,Lanzhou,pressure,72,1014,1018,1015,12.24,0,227,0,0,0,0
2022/2/10,CN,Lanzhou,so2,71,3.1,17.3,7.1,144.53,116,8,9,4,11,8
2022/2/10,CN,Lanzhou,temperature,72,-13,0,-5,175.14,-125,-5,-7,-3,-8,-5
2022/2/10,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,11.34,38,2,2,1,3,2
2022/2/11,CN,Lanzhou,co,70,2.8,20.8,11.8,166.87,139,12,15,6,17,12
2022/2/11,CN,Lanzhou,dew,63,-13,-7,-9,36.41,-225,-9,-12,-5,-13,-9
2022/2/11,CN,Lanzhou,humidity,72,43,92,68,2012.04,0,59,85,34,92,59
2022/2/11,CN,Lanzhou,no2,72,3.7,36.2,18.8,681.39,174,19,24,10,27,19
2022/2/11,CN,Lanzhou,o3,72,0.9,49.6,21.2,2367.6,186,22,27,11,31,22
2022/2/11,CN,Lanzhou,pm10,68,31,67,52,561.64,434,51,65,26,72,51
2022/2/11,CN,Lanzhou,pm25,72,76,158,119,4125.56,0,85,120,66,156,85
2022/2/11,CN,Lanzhou,pressure,72,1014,1020,1017,27.89,0,228,0,0,0,0
2022/2/11,CN,Lanzhou,so2,69,2.6,10.7,5.1,31.83,106,6,7,3,8,6
2022/2/11,CN,Lanzhou,temperature,72,-11,2,-4,177.39,-100,-4,-5,-2,-6,-4
2022/2/11,CN,Lanzhou,windspeed,69,0.5,5.6,2.5,22.62,63,3,4,2,4,3
2022/2/12,CN,Lanzhou,co,66,3.7,45.2,9.1,809.48,126,10,12,5,13,10
2022/2/12,CN,Lanzhou,dew,69,-11,-7,-8,10.97,-200,-8,-10,-4,-12,-8
2022/2/12,CN,Lanzhou,humidity,72,47,100,68,2790.14,0,59,85,34,92,59
2022/2/12,CN,Lanzhou,no2,72,2.3,52,12.4,1811.75,142,13,16,7,18,13
2022/2/12,CN,Lanzhou,o3,72,1.7,41.9,27.3,1194.82,228,28,35,14,39,28
2022/2/12,CN,Lanzhou,pm10,71,32,77,57,695.64,475,54,72,29,78,54
2022/2/12,CN,Lanzhou,pm25,72,65,154,89,4706.38,0,70,105,45,118,70
2022/2/12,CN,Lanzhou,pressure,72,1013,1021,1018,107.32,0,228,0,0,0,0
2022/2/12,CN,Lanzhou,so2,66,2.6,9.7,4.1,25.05,101,5,6,3,6,5
2022/2/12,CN,Lanzhou,temperature,72,-8,2,-4,94.01,-100,-4,-5,-2,-6,-4
2022/2/12,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,20.52,38,2,2,1,3,2
2022/2/13,CN,Lanzhou,co,70,2.8,26.2,8.2,201.78,121,9,11,5,12,9
2022/2/13,CN,Lanzhou,dew,66,-13,-8,-10,17.2,-250,-10,-13,-5,-15,-10
2022/2/13,CN,Lanzhou,humidity,69,43,85,67,1707.54,0,59,84,34,90,59
2022/2/13,CN,Lanzhou,no2,72,4.2,44.4,19.2,1159.01,176,20,24,10,28,20
2022/2/13,CN,Lanzhou,o3,71,1.3,46.8,23.2,2407.1,196,24,29,12,34,24
2022/2/13,CN,Lanzhou,pm10,72,54,76,60,272.94,0,55,75,30,82,55
2022/2/13,CN,Lanzhou,pm25,72,61,154,107,5133.28,0,79,114,56,140,79
2022/2/13,CN,Lanzhou,pressure,69,1012,1019,1015,46.76,0,227,0,0,0,0
2022/2/13,CN,Lanzhou,so2,71,2.6,14.7,5.6,80.18,108,6,7,3,8,6
2022/2/13,CN,Lanzhou,temperature,69,-10,1,-5,137.15,-125,-5,-7,-3,-8,-5
2022/2/13,CN,Lanzhou,windspeed,69,0.5,6.6,2.5,22.01,63,3,4,2,4,3
2022/2/14,CN,Lanzhou,co,66,1,21.7,9.1,139.86,126,10,12,5,13,10
2022/2/14,CN,Lanzhou,dew,66,-13,-9,-10,11.58,-250,-10,-13,-5,-15,-10
2022/2/14,CN,Lanzhou,humidity,72,34,85,63,2700.77,0,57,79,32,85,57
2022/2/14,CN,Lanzhou,no2,71,2.3,38,19.7,704.96,179,20,25,10,29,20
2022/2/14,CN,Lanzhou,o3,70,2.5,42.7,20.4,1399.04,182,21,26,11,30,21
2022/2/14,CN,Lanzhou,pm10,69,25,75,56,1686.3,467,53,70,28,77,53
2022/2/14,CN,Lanzhou,pm25,68,61,139,91,4129.21,0,71,106,46,120,71
2022/2/14,CN,Lanzhou,pressure,72,1015,1020,1017,23.22,0,228,0,0,0,0
2022/2/14,CN,Lanzhou,so2,67,2.6,20.8,5.6,118.49,108,6,7,3,8,6
2022/2/14,CN,Lanzhou,temperature,72,-10,2,-5,150.35,-125,-5,-7,-3,-8,-5
2022/2/14,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,6.05,38,2,2,1,3,2
2022/2/15,CN,Lanzhou,co,72,4.6,34.4,12.7,303.5,144,13,16,7,19,13
2022/2/15,CN,Lanzhou,dew,72,-15,-10,-12,19.84,-300,-12,-15,-6,-18,-12
2022/2/15,CN,Lanzhou,humidity,72,21,92,49,4847.89,409,49,62,25,68,49
2022/2/15,CN,Lanzhou,no2,72,6,55.7,27,1018.67,225,27,34,14,39,27
2022/2/15,CN,Lanzhou,o3,72,0.9,43.1,7.4,1492.41,117,8,10,4,11,8
2022/2/15,CN,Lanzhou,pm10,72,42,718,57,186279,475,54,72,29,78,54
2022/2/15,CN,Lanzhou,pm25,72,53,628,104,151530,0,77,112,54,137,77
2022/2/15,CN,Lanzhou,pressure,72,1013,1019,1016,35.05,0,227,0,0,0,0
2022/2/15,CN,Lanzhou,so2,70,3.6,52.8,12.2,1496.04,141,13,16,7,18,13
2022/2/15,CN,Lanzhou,temperature,72,-12,5,-5,316.88,-125,-5,-7,-3,-8,-5
2022/2/15,CN,Lanzhou,windspeed,72,0.5,3.6,1.5,12.38,38,2,2,1,3,2
2022/2/16,CN,Lanzhou,co,71,4.6,72.5,11.8,1429.29,139,12,15,6,17,12
2022/2/16,CN,Lanzhou,dew,66,-14,-8,-13,28.36,-325,-13,-17,-7,-19,-13
2022/2/16,CN,Lanzhou,humidity,72,31,67,44,1306.46,367,44,55,22,62,44
2022/2/16,CN,Lanzhou,no2,69,5.5,43.5,24.3,1069.44,203,25,31,13,35,25
2022/2/16,CN,Lanzhou,o3,71,0.5,39,12.2,2008.05,141,13,16,7,18,13
2022/2/16,CN,Lanzhou,pm10,70,41,372,59,17989.5,492,55,74,30,80,55
2022/2/16,CN,Lanzhou,pm25,70,68,429,107,26344.8,0,79,114,56,140,79
2022/2/16,CN,Lanzhou,pressure,72,1008,1016,1012,54.01,0,227,0,0,0,0
2022/2/16,CN,Lanzhou,so2,71,2.6,35,8.2,522.95,121,9,11,5,12,9
2022/2/16,CN,Lanzhou,temperature,72,-9,3,-3,170.97,-75,-3,-4,-2,-5,-3
2022/2/16,CN,Lanzhou,wind-gust,3,10.8,10.8,10.8,0,134,11,14,6,16,11
2022/2/16,CN,Lanzhou,windspeed,72,0.5,6.6,2.5,35.97,63,3,4,2,4,3
2022/2/17,CN,Lanzhou,co,71,1,44.3,8.2,699.87,121,9,11,5,12,9
2022/2/17,CN,Lanzhou,dew,63,-15,-12,-13,8.62,-325,-13,-17,-7,-19,-13
2022/2/17,CN,Lanzhou,humidity,72,29,78,46,1731.95,384,46,58,23,64,46
2022/2/17,CN,Lanzhou,no2,72,5.1,37.1,11.5,653.98,138,12,15,6,17,12
2022/2/17,CN,Lanzhou,o3,72,6.5,43.1,31.7,1003.25,265,32,40,16,46,32
2022/2/17,CN,Lanzhou,pm10,72,39,75,55,573.52,459,53,69,28,75,53
2022/2/17,CN,Lanzhou,pm25,72,59,132,93,2480.61,0,72,107,47,123,72
2022/2/17,CN,Lanzhou,precipitation,4,99.4,99.6,99.4,0.13,0,75,110,50,131,75
2022/2/17,CN,Lanzhou,pressure,72,1011,1019,1013,39.65,0,227,0,0,0,0
2022/2/17,CN,Lanzhou,so2,71,3.1,15.8,6.6,73.18,113,7,9,4,10,7
2022/2/17,CN,Lanzhou,temperature,72,-11,3,-4,155.76,-100,-4,-5,-2,-6,-4
2022/2/17,CN,Lanzhou,windspeed,72,0.5,7.7,2.5,70.42,63,3,4,2,4,3
2022/2/18,CN,Lanzhou,co,61,1,16.3,5.5,79.69,108,6,7,3,8,6
2022/2/18,CN,Lanzhou,dew,60,-14,-10,-12,13.7,-300,-12,-15,-6,-18,-12
2022/2/18,CN,Lanzhou,humidity,72,62,85,72,342.52,0,61,90,36,97,61
2022/2/18,CN,Lanzhou,no2,72,3.2,13.3,6,64.72,110,6,8,3,9,6
2022/2/18,CN,Lanzhou,o3,72,24,37,30.1,96.85,251,31,38,16,43,31
2022/2/18,CN,Lanzhou,pm10,71,25,78,39,1308.51,325,39,49,20,55,39
2022/2/18,CN,Lanzhou,pm25,72,42,117,72,1792.53,0,61,90,36,97,61
2022/2/18,CN,Lanzhou,precipitation,12,0.1,99.7,0.2,26982.7,5,1,1,1,1,1
2022/2/18,CN,Lanzhou,pressure,72,1020,1029,1023,86.41,0,228,0,0,0,0
2022/2/18,CN,Lanzhou,so2,57,2.6,10.2,3.1,28.36,78,4,4,2,5,4
2022/2/18,CN,Lanzhou,temperature,72,-10,-6,-9,17.46,-225,-9,-12,-5,-13,-9
2022/2/18,CN,Lanzhou,windspeed,72,2.5,8.7,4.6,15.45,103,5,6,3,7,5
2022/2/19,CN,Lanzhou,co,69,1,17.2,8.2,107.84,121,9,11,5,12,9
2022/2/19,CN,Lanzhou,dew,62,-18.3,-12,-14,17.12,-350,-14,-18,-7,-20,-14
2022/2/19,CN,Lanzhou,humidity,72,42,85,67,2431.99,0,59,84,34,90,59
2022/2/19,CN,Lanzhou,no2,72,4.6,33.4,14.7,386.78,154,15,19,8,21,15
2022/2/19,CN,Lanzhou,o3,72,6.5,35,23.6,616.38,198,24,30,12,34,24
2022/2/19,CN,Lanzhou,pm10,71,19,63,37,1053.96,309,37,47,19,53,37
2022/2/19,CN,Lanzhou,pm25,72,30,107,74,2556.59,0,62,93,37,99,62
2022/2/19,CN,Lanzhou,precipitation,6,0.1,99.2,0.2,26162.4,5,1,1,1,1,1
2022/2/19,CN,Lanzhou,pressure,72,817.7,1029,1027,33358.6,0,229,0,0,0,0
2022/2/19,CN,Lanzhou,so2,68,2.6,12.7,5.1,53.91,106,6,7,3,8,6
2022/2/19,CN,Lanzhou,temperature,72,-16.1,-3,-10,117.22,-250,-10,-13,-5,-15,-10
2022/2/19,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,9.29,38,2,2,1,3,2
2022/2/20,CN,Lanzhou,co,71,1.9,23.5,9.1,174.61,126,10,12,5,13,10
2022/2/20,CN,Lanzhou,dew,72,-19,-13,-16,23.08,-400,-16,-20,-8,-23,-16
2022/2/20,CN,Lanzhou,humidity,72,28,84,49,4505.63,409,49,62,25,68,49
2022/2/20,CN,Lanzhou,no2,72,6,32.5,19.7,486.42,179,20,25,10,29,20
2022/2/20,CN,Lanzhou,o3,71,1.7,39,19.5,1471.75,178,20,25,10,28,20
2022/2/20,CN,Lanzhou,pm10,72,32,63,48,436.1,400,48,60,24,67,48
2022/2/20,CN,Lanzhou,pm25,72,55,127,91,2352.04,0,71,106,46,120,71
2022/2/20,CN,Lanzhou,pressure,72,1020,1025,1024,23.38,0,228,0,0,0,0
2022/2/20,CN,Lanzhou,so2,72,3.6,17.8,7.1,112.3,116,8,9,4,11,8
2022/2/20,CN,Lanzhou,temperature,72,-15,-1,-7,282.24,-175,-7,-9,-4,-10,-7
2022/2/20,CN,Lanzhou,windspeed,72,0.5,6.6,1.5,18.47,38,2,2,1,3,2
2022/2/21,CN,Lanzhou,co,65,1,27.2,9.1,272.71,126,10,12,5,13,10
2022/2/21,CN,Lanzhou,dew,64,-20,-13.6,-19,24.75,-475,-19,-24,-10,-28,-19
2022/2/21,CN,Lanzhou,humidity,72,20,65,38,2090.69,317,38,48,19,54,38
2022/2/21,CN,Lanzhou,no2,70,6,35.7,13.3,672.04,147,14,17,7,19,14
2022/2/21,CN,Lanzhou,o3,70,2.1,43.9,28.1,1519.38,235,29,36,15,41,29
2022/2/21,CN,Lanzhou,pm10,66,22,65,39,801.84,325,39,49,20,55,39
2022/2/21,CN,Lanzhou,pm25,68,42,114,78,2517.45,0,64,98,39,104,64
2022/2/21,CN,Lanzhou,pressure,72,1022,1027,1024,21.06,0,228,0,0,0,0
2022/2/21,CN,Lanzhou,so2,70,3.1,14.7,5.6,74.99,108,6,7,3,8,6
2022/2/21,CN,Lanzhou,temperature,72,-15,0,-5,265.33,-125,-5,-7,-3,-8,-5
2022/2/21,CN,Lanzhou,windspeed,72,0.5,6.6,1.5,25.44,38,2,2,1,3,2
2022/2/22,CN,Lanzhou,co,61,1,21.7,10,227.38,130,10,13,5,15,10
2022/2/22,CN,Lanzhou,dew,62,-18,-13,-16,25.46,-400,-16,-20,-8,-23,-16
2022/2/22,CN,Lanzhou,humidity,72,25,61,46,1737.45,384,46,58,23,64,46
2022/2/22,CN,Lanzhou,no2,72,6.4,43.5,23.4,870.13,197,24,30,12,34,24
2022/2/22,CN,Lanzhou,o3,72,2.1,42.3,19.9,1474.33,180,20,25,10,29,20
2022/2/22,CN,Lanzhou,pm10,72,35,75,49,605.62,409,49,62,25,68,49
2022/2/22,CN,Lanzhou,pm25,72,59,127,87,1932.18,0,69,104,44,115,69
2022/2/22,CN,Lanzhou,pressure,72,1020,1027,1025,64.79,0,229,0,0,0,0
2022/2/22,CN,Lanzhou,so2,72,3.1,14.2,5.1,80.8,106,6,7,3,8,6
2022/2/22,CN,Lanzhou,temperature,72,-12,2,-5,261.11,-125,-5,-7,-3,-8,-5
2022/2/22,CN,Lanzhou,windspeed,72,0.5,4.6,1.5,11.62,38,2,2,1,3,2
2022/2/23,CN,Lanzhou,co,65,1,19,10.9,205.06,135,11,14,6,16,11
2022/2/23,CN,Lanzhou,dew,72,-19,-11,-15,37.02,-375,-15,-19,-8,-22,-15
2022/2/23,CN,Lanzhou,humidity,72,16,67,52,2420.85,434,51,65,26,72,51
2022/2/23,CN,Lanzhou,no2,68,6.4,46.2,26.6,1308.43,222,27,34,14,38,27
2022/2/23,CN,Lanzhou,o3,68,1.7,48.8,15.1,2154.53,156,16,19,8,22,16
2022/2/23,CN,Lanzhou,pm10,67,32,72,55,800.48,459,53,69,28,75,53
2022/2/23,CN,Lanzhou,pm25,68,55,152,97,3166.34,0,74,109,49,128,74
2022/2/23,CN,Lanzhou,pressure,72,1021,1024,1022,11.2,0,228,0,0,0,0
2022/2/23,CN,Lanzhou,so2,68,3.1,45.6,6.6,334.05,113,7,9,4,10,7
2022/2/23,CN,Lanzhou,temperature,72,-11,4,-7,263.22,-175,-7,-9,-4,-10,-7
2022/2/23,CN,Lanzhou,windspeed,72,0.5,7.7,2.5,25,63,3,4,2,4,3
2022/2/24,CN,Lanzhou,co,66,1.9,22.6,12.7,202.93,144,13,16,7,19,13
2022/2/24,CN,Lanzhou,dew,72,-20,-13,-16,42.24,-400,-16,-20,-8,-23,-16
2022/2/24,CN,Lanzhou,humidity,72,13,71,39,4171.25,325,39,49,20,55,39
2022/2/24,CN,Lanzhou,no2,69,16,53.6,32.5,923.44,271,33,41,17,47,33
2022/2/24,CN,Lanzhou,o3,68,2.1,48.4,10.2,2112.47,131,11,13,6,15,11
2022/2/24,CN,Lanzhou,pm10,69,43,75,57,646.46,475,54,72,29,78,54
2022/2/24,CN,Lanzhou,pm25,69,61,154,112,4244.58,0,81,116,60,147,81
2022/2/24,CN,Lanzhou,pressure,72,1019,1024,1022,31.2,0,228,0,0,0,0
2022/2/24,CN,Lanzhou,so2,66,4.6,23.4,8.2,173.49,121,9,11,5,12,9
2022/2/24,CN,Lanzhou,temperature,72,-13,7,-5,415.7,-125,-5,-7,-3,-8,-5
